dateCrawled,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,postalCode
2016-03-06 21:48:34,13950,coupe,2012,manuell,163,andere,125000,2,diesel,peugeot,nein,84036
2016-03-06 21:48:38,2999,limousine,2002,manuell,115,passat,150000,1,benzin,volkswagen,nein,18147
2016-03-06 21:48:40,2000,bus,2005,manuell,147,zafira,150000,3,benzin,opel,ja,16816
2016-03-06 21:48:41,2500,cabrio,2001,manuell,110,mx_reihe,150000,6,benzin,mazda,nein,55116
2016-03-06 21:48:43,6490,kombi,2009,manuell,170,c5,150000,3,diesel,citroen,nein,73642
2016-03-06 21:48:46,650,kleinwagen,1997,manuell,45,corsa,150000,9,benzin,opel,nein,55278
2016-03-06 21:48:48,1799,bus,2005,manuell,82,kangoo,150000,6,diesel,renault,nein,27570
2016-03-06 21:48:50,10999,limousine,2012,manuell,141,civic,60000,12,benzin,honda,nein,86462
2016-03-06 21:48:54,299,limousine,1983,manuell,110,andere,150000,6,benzin,opel,ja,57334
2016-03-06 21:48:57,1499,limousine,1998,manuell,75,golf,150000,2,benzin,volkswagen,nein,22117
2016-03-06 21:49:03,2150,kleinwagen,2003,manuell,65,micra,150000,4,benzin,nissan,nein,49811
2016-03-06 21:49:09,3500,limousine,2003,automatik,115,passat,125000,12,benzin,volkswagen,nein,42653
2016-03-06 21:49:10,800,limousine,1995,automatik,80,3_reihe,150000,1,benzin,mazda,ja,51515
2016-03-06 21:49:11,1200,limousine,1998,manuell,60,a_klasse,150000,5,benzin,mercedes_benz,nein,38102
2016-03-06 21:49:12,1100,kleinwagen,2004,manuell,101,focus,150000,2,benzin,ford,ja,35435
2016-03-06 21:49:13,15900,limousine,2007,automatik,235,5er,150000,12,diesel,bmw,nein,78532
2016-03-06 21:49:14,499,cabrio,1997,manuell,75,astra,150000,8,benzin,opel,nein,35576
2016-03-06 21:49:14,1999,limousine,2001,manuell,105,golf,150000,1,benzin,volkswagen,nein,24113
2016-03-06 21:49:16,35450,suv,2012,automatik,184,x_reihe,40000,8,diesel,bmw,nein,87600
2016-03-06 21:49:16,14500,limousine,2009,manuell,120,a4,150000,2,benzin,audi,nein,96472
2016-03-06 21:49:27,16500,coupe,2002,automatik,367,clk,150000,12,benzin,mercedes_benz,nein,70734
2016-03-06 21:49:27,1350,kombi,1999,manuell,116,passat,150000,3,diesel,volkswagen,ja,72488
2016-03-06 21:49:28,21500,limousine,2011,automatik,239,a4,125000,9,diesel,audi,nein,86157
2016-03-06 21:51:21,4300,kombi,2010,manuell,110,astra,150000,2,diesel,opel,nein,85452
2016-03-06 21:51:22,950,andere,1999,manuell,50,lupo,150000,3,benzin,volkswagen,nein,38350
2016-03-06 21:51:22,5500,limousine,2005,manuell,116,passat,150000,6,benzin,volkswagen,ja,44575
2016-03-06 21:51:24,8900,kleinwagen,2008,manuell,150,polo,70000,1,benzin,volkswagen,nein,49808
2016-03-06 21:51:27,1500,limousine,1998,manuell,150,golf,150000,6,benzin,volkswagen,nein,51371
2016-03-06 21:51:30,3200,limousine,1998,manuell,0,3er,150000,12,benzin,bmw,nein,91438
2016-03-06 21:51:30,599,limousine,1993,manuell,75,golf,150000,10,diesel,volkswagen,nein,72285
2016-03-06 22:06:18,4900,suv,2008,manuell,0,sportage,150000,4,diesel,kia,nein,56072
2016-03-06 22:06:20,4850,limousine,2001,manuell,170,3er,150000,8,benzin,bmw,nein,60439
2016-03-06 22:06:21,8900,bus,2006,manuell,109,touran,50000,6,cng,volkswagen,nein,65527
2016-03-06 22:06:22,3000,limousine,1999,automatik,193,c_klasse,150000,9,benzin,mercedes_benz,nein,55411
2016-03-06 22:06:23,29999,kombi,2011,automatik,340,andere,90000,11,benzin,audi,nein,60313
2016-03-06 22:06:24,1200,kombi,1998,automatik,170,vectra,150000,6,benzin,opel,nein,55130
2016-03-06 22:06:25,10800,bus,2014,manuell,131,andere,150000,5,diesel,peugeot,ja,65549
2016-03-06 22:06:26,850,kleinwagen,1998,manuell,50,arosa,150000,5,benzin,seat,nein,63329
2016-03-06 22:06:36,699,kleinwagen,1999,manuell,75,clio,150000,0,benzin,renault,nein,51570
2016-03-06 22:06:57,3100,bus,2003,manuell,0,ducato,125000,10,diesel,fiat,nein,35708
2016-03-06 22:07:05,8000,bus,2008,manuell,0,galaxy,150000,10,diesel,ford,nein,35583
2016-03-06 22:07:14,2350,limousine,2001,manuell,116,bora,100000,9,benzin,volkswagen,nein,35415
2016-03-06 22:07:15,23500,kombi,2014,automatik,175,6_reihe,20000,3,diesel,mazda,nein,55130
2016-03-06 22:07:15,14300,suv,2010,manuell,140,andere,90000,4,diesel,jeep,nein,61250
2016-03-06 22:07:16,600,kleinwagen,1995,manuell,54,polo,150000,3,benzin,volkswagen,nein,57080
2016-03-06 22:07:17,8999,bus,2010,manuell,86,scenic,60000,10,diesel,renault,nein,63069
2016-03-06 22:07:17,44500,cabrio,2004,manuell,320,911,70000,2,benzin,porsche,nein,35037
2016-03-06 22:22:03,1900,bus,2001,manuell,101,zafira,150000,8,diesel,opel,nein,63065
2016-03-06 22:22:19,5500,bus,2009,manuell,0,meriva,80000,3,benzin,opel,nein,60599
2016-03-06 22:23:10,8600,limousine,2007,manuell,177,3er,150000,10,diesel,bmw,nein,60314
2016-03-06 22:24:27,6899,cabrio,2008,manuell,120,2_reihe,125000,10,benzin,peugeot,nein,65929
2016-03-06 22:33:43,1150,bus,1998,manuell,0,andere,150000,5,benzin,renault,nein,60488
2016-03-06 22:36:56,1499,limousine,2000,automatik,102,e_klasse,150000,12,diesel,mercedes_benz,nein,65933
2016-03-06 22:37:00,5400,limousine,2007,manuell,109,c_reihe,125000,5,diesel,volvo,nein,31840
2016-03-06 22:37:04,2000,bus,2001,automatik,122,vito,150000,12,diesel,mercedes_benz,nein,34346
2016-03-06 22:37:23,2300,limousine,2001,manuell,105,3er,150000,2,benzin,bmw,nein,37441
2016-03-06 22:37:35,17000,suv,2014,manuell,110,tiguan,50000,4,diesel,volkswagen,nein,46147
2016-03-06 22:37:38,4100,suv,2000,automatik,190,grand,150000,5,benzin,jeep,nein,27607
2016-03-06 22:37:43,5800,limousine,2005,manuell,150,x_reihe,150000,3,diesel,bmw,nein,36341
2016-03-06 22:37:49,6199,suv,2005,manuell,140,sorento,150000,8,diesel,kia,nein,56271
2016-03-06 22:38:02,1000,kleinwagen,2002,manuell,58,corsa,150000,8,benzin,opel,nein,58097
2016-03-06 22:38:13,2300,limousine,2001,manuell,105,3er,150000,2,benzin,bmw,nein,37441
2016-03-06 22:38:21,2100,kombi,2003,manuell,125,signum,150000,0,diesel,opel,nein,51375
2016-03-06 22:38:33,4350,kombi,2007,manuell,105,caddy,150000,7,diesel,volkswagen,nein,48163
2016-03-06 22:39:25,4000,bus,2004,automatik,0,touran,150000,6,diesel,volkswagen,nein,53797
2016-03-06 22:39:34,3500,cabrio,1996,automatik,150,80,150000,10,benzin,audi,nein,24887
2016-03-06 22:41:33,3250,kleinwagen,2007,manuell,65,picanto,70000,5,benzin,kia,nein,38239
2016-03-06 22:41:35,400,cabrio,1995,manuell,71,astra,150000,2,benzin,opel,ja,27628
2016-03-06 22:41:51,4950,suv,1999,manuell,59,andere,50000,2,benzin,suzuki,ja,56244
2016-03-06 22:41:54,8730,suv,2001,automatik,163,andere,150000,12,diesel,toyota,nein,82284
2016-03-06 22:42:42,700,limousine,1997,manuell,140,3er,150000,6,benzin,bmw,nein,65843
2016-03-06 22:43:01,4210,kombi,2005,automatik,131,mondeo,150000,9,diesel,ford,nein,97262
2016-03-06 22:43:07,300,kleinwagen,1999,manuell,69,clio,150000,5,benzin,renault,nein,37073
2016-03-06 22:43:42,1299,limousine,1999,manuell,98,megane,150000,5,diesel,renault,nein,88339
2016-03-06 22:43:43,699,kleinwagen,2000,manuell,58,twingo,150000,6,benzin,renault,nein,72770
2016-03-06 22:43:46,2999,limousine,2002,manuell,115,passat,150000,1,benzin,volkswagen,nein,18147
2016-03-06 22:46:23,7700,kombi,2006,manuell,200,passat,125000,10,benzin,volkswagen,nein,82362
2016-03-06 22:46:23,6850,kombi,2006,manuell,163,3er,150000,9,diesel,bmw,nein,76646
2016-03-06 22:46:29,6599,kombi,2003,automatik,204,e_klasse,150000,10,diesel,mercedes_benz,nein,23554
2016-03-06 22:46:38,7200,bus,2004,manuell,150,vito,150000,12,diesel,mercedes_benz,nein,23556
2016-03-06 22:46:40,8250,coupe,2009,manuell,160,scirocco,150000,1,benzin,volkswagen,nein,76344
2016-03-06 22:46:41,5000,kleinwagen,2008,manuell,77,andere,70000,10,benzin,fiat,nein,38350
2016-03-06 22:46:42,4000,kombi,2009,manuell,115,astra,150000,5,benzin,opel,nein,4523
2016-03-06 22:46:44,20000,suv,2014,automatik,152,yeti,30000,4,benzin,skoda,nein,38524
2016-03-06 22:46:51,2290,limousine,1999,manuell,193,a4,150000,3,benzin,audi,nein,67346
2016-03-06 22:47:02,950,kombi,2004,manuell,90,focus,150000,5,diesel,ford,nein,95514
2016-03-06 22:47:04,12900,limousine,2014,manuell,105,beetle,30000,8,benzin,volkswagen,nein,37085
2016-03-06 22:47:08,5500,kleinwagen,2006,manuell,80,golf,150000,10,benzin,volkswagen,nein,21483
2016-03-06 22:47:11,1749,kombi,1998,automatik,170,c_klasse,150000,8,benzin,mercedes_benz,nein,65931
2016-03-06 22:47:13,7900,limousine,2004,manuell,200,a4,150000,9,benzin,audi,nein,75446
2016-03-06 22:47:14,40500,coupe,2014,automatik,245,a5,50000,5,diesel,audi,nein,64521
2016-03-06 22:47:19,25000,suv,2009,manuell,238,q5,150000,3,diesel,audi,nein,79110
2016-03-06 22:47:21,3500,kleinwagen,2004,automatik,80,andere,90000,1,benzin,mazda,nein,83512
2016-03-06 22:47:21,9999,kombi,2011,manuell,110,astra,100000,5,diesel,opel,nein,4821
2016-03-06 22:47:23,1399,limousine,1998,automatik,286,7er,150000,3,benzin,bmw,nein,85221
2016-03-06 22:47:25,4900,kombi,2010,manuell,165,c5,150000,9,diesel,citroen,ja,10829
2016-03-06 22:47:38,2800,coupe,2005,automatik,61,fortwo,125000,9,benzin,smart,nein,60435
2016-03-06 22:47:41,1450,kleinwagen,2003,manuell,60,fiesta,150000,7,benzin,ford,nein,46459
2016-03-06 22:47:55,4500,suv,2008,manuell,82,niva,70000,7,lpg,lada,nein,66333
2016-03-06 22:47:56,1250,kombi,1994,manuell,90,80,150000,4,diesel,audi,nein,74585
2016-03-06 22:47:58,0,cabrio,1999,manuell,101,golf,150000,6,benzin,volkswagen,nein,58256
2016-03-06 22:48:02,10000,kombi,2007,automatik,224,e_klasse,150000,12,diesel,mercedes_benz,nein,86156
2016-03-06 22:48:07,7399,kombi,2007,automatik,140,passat,150000,10,diesel,volkswagen,nein,32369
2016-03-06 22:48:11,27800,cabrio,2012,automatik,204,slk,80000,1,diesel,mercedes_benz,nein,47166
2016-03-06 22:48:14,14000,limousine,2012,automatik,140,octavia,60000,1,diesel,skoda,nein,91189
2016-03-06 22:48:15,7690,limousine,2007,manuell,143,1er,150000,8,diesel,bmw,nein,33605
2016-03-06 22:48:16,5950,kleinwagen,2005,manuell,102,a3,100000,1,benzin,audi,nein,99734
2016-03-06 22:48:17,11500,limousine,2010,automatik,156,outlander,150000,11,diesel,mitsubishi,nein,12207
2016-03-06 22:48:17,3500,bus,2003,automatik,101,zafira,150000,10,diesel,opel,nein,49828
2016-03-06 22:48:23,1299,limousine,2001,manuell,82,a_klasse,150000,10,benzin,mercedes_benz,nein,76189
2016-03-06 22:48:30,1600,kleinwagen,2000,automatik,61,lupo,150000,8,diesel,volkswagen,nein,26629
2016-03-06 22:48:33,2999,kombi,2002,manuell,220,a4,150000,7,benzin,audi,ja,30179
2016-03-06 22:48:36,5900,kombi,2010,manuell,101,clio,125000,5,benzin,renault,nein,30419
2016-03-06 22:48:41,6700,kleinwagen,2011,manuell,69,ibiza,70000,2,benzin,seat,nein,67361
2016-03-06 22:48:49,650,kombi,1998,manuell,90,6_reihe,150000,6,benzin,mazda,nein,61184
2016-03-06 22:48:53,19999,kombi,2010,manuell,310,andere,125000,3,benzin,audi,nein,86165
2016-03-06 22:48:54,33500,bus,2010,automatik,179,transporter,80000,5,diesel,volkswagen,nein,1737
2016-03-06 22:48:55,1800,kombi,2000,automatik,150,passat,150000,8,benzin,volkswagen,nein,21682
2016-03-06 22:48:57,2300,limousine,2006,manuell,0,andere,150000,10,diesel,citroen,ja,47441
2016-03-06 22:48:58,0,limousine,1998,manuell,101,vectra,150000,0,benzin,opel,ja,48159
2016-03-06 22:48:58,999,kleinwagen,1998,manuell,101,andere,125000,7,benzin,citroen,nein,12309
2016-03-06 22:49:03,9200,limousine,2009,manuell,125,a3,80000,3,benzin,audi,nein,95213
2016-03-06 22:49:05,7990,limousine,2010,manuell,105,golf,150000,3,diesel,volkswagen,nein,22926
2016-03-06 22:49:10,850,limousine,1989,manuell,69,golf,150000,11,benzin,volkswagen,nein,95485
2016-03-06 22:49:11,3600,kleinwagen,2008,automatik,45,fortwo,125000,6,diesel,smart,nein,24145
2016-03-06 22:49:18,600,kombi,1998,manuell,122,c_klasse,30000,3,benzin,mercedes_benz,ja,22335
2016-03-06 22:49:18,5000,limousine,2006,manuell,0,focus,60000,5,benzin,ford,nein,59846
2016-03-06 22:49:21,600,limousine,1997,manuell,101,passat,150000,3,benzin,volkswagen,nein,2906
2016-03-06 22:49:22,7200,andere,2000,manuell,210,a3,150000,3,benzin,audi,nein,91320
2016-03-06 22:49:30,19900,bus,2013,automatik,163,vito,150000,9,diesel,mercedes_benz,nein,81673
2016-03-06 22:49:31,999,kleinwagen,2001,manuell,58,corsa,150000,1,benzin,opel,nein,51069
2016-03-06 22:49:33,2700,limousine,2002,manuell,101,golf,150000,6,diesel,volkswagen,nein,37269
2016-03-06 22:49:36,0,limousine,2001,manuell,150,a4,5000,0,benzin,audi,nein,99192
2016-03-06 22:49:38,2500,cabrio,1991,manuell,98,golf,150000,2,benzin,volkswagen,nein,2763
2016-03-06 22:49:38,7900,kleinwagen,2014,manuell,60,up,5000,12,benzin,volkswagen,nein,13587
2016-03-06 22:49:41,23500,coupe,2010,automatik,204,3er,100000,11,diesel,bmw,nein,80999
2016-03-06 22:49:41,12450,kombi,2010,manuell,160,insignia,100000,12,diesel,opel,nein,91126
2016-03-06 22:49:42,3950,kleinwagen,2006,manuell,122,c2,125000,5,benzin,citroen,nein,44809
2016-03-06 22:49:49,2650,kombi,2004,automatik,131,andere,150000,6,diesel,rover,nein,41812
2016-03-06 22:49:49,750,kleinwagen,1997,manuell,77,civic,150000,7,benzin,honda,ja,15326
2016-03-06 22:50:01,1899,limousine,2001,manuell,105,3er,150000,7,benzin,bmw,ja,65779
2016-03-06 23:06:19,11900,coupe,2006,automatik,224,andere,150000,1,diesel,mercedes_benz,nein,65929
2016-03-06 23:06:21,1499,limousine,2001,automatik,147,astra,125000,6,benzin,opel,nein,60435
2016-03-06 23:06:22,1050,limousine,1991,manuell,133,100,150000,3,benzin,audi,nein,65558
2016-03-06 23:06:23,4200,kleinwagen,2007,manuell,101,ibiza,150000,2,diesel,seat,nein,56290
2016-03-06 23:06:25,5850,limousine,2007,automatik,107,andere,60000,1,benzin,suzuki,nein,55124
2016-03-06 23:21:24,700,kleinwagen,2002,manuell,80,fiesta,150000,1,benzin,ford,nein,65597
2016-03-06 23:21:25,0,kombi,2000,manuell,0,focus,150000,4,benzin,ford,nein,35415
2016-03-06 23:21:27,600,kombi,1999,manuell,75,astra,150000,12,benzin,opel,nein,60326
2016-03-06 23:21:35,1480,limousine,2000,manuell,75,astra,150000,1,benzin,opel,nein,55116
2016-03-06 23:21:38,5400,bus,2004,manuell,200,zafira,150000,10,benzin,opel,nein,56379
2016-03-06 23:21:41,17800,suv,2007,automatik,306,m_klasse,150000,6,diesel,mercedes_benz,nein,35415
2016-03-06 23:22:24,12500,limousine,2011,manuell,143,3er,125000,9,diesel,bmw,nein,35440
2016-03-06 23:22:43,7900,limousine,2005,automatik,163,andere,150000,11,benzin,mercedes_benz,nein,57518
2016-03-06 23:36:17,6899,limousine,2008,automatik,116,i_reihe,100000,4,benzin,hyundai,nein,50969
2016-03-06 23:36:17,1500,kombi,2002,manuell,102,transporter,150000,1,diesel,volkswagen,nein,48153
2016-03-06 23:36:18,700,kombi,1997,manuell,150,3er,150000,4,benzin,bmw,nein,86668
2016-03-06 23:36:19,4000,kombi,2009,manuell,140,a4,90000,7,diesel,audi,nein,10178
2016-03-06 23:36:19,2200,kleinwagen,2002,manuell,75,polo,150000,4,diesel,volkswagen,nein,38518
2016-03-06 23:36:20,8900,kombi,2012,manuell,105,focus,90000,3,benzin,ford,nein,99848
2016-03-06 23:36:21,4500,coupe,2002,manuell,197,c_klasse,100000,4,benzin,mercedes_benz,nein,6712
2016-03-06 23:36:22,4300,bus,2004,manuell,125,zafira,150000,2,benzin,opel,nein,56170
2016-03-06 23:36:23,790,limousine,2000,manuell,136,3er,150000,2,diesel,bmw,ja,71063
2016-03-06 23:36:23,12500,coupe,2001,automatik,306,cl,150000,3,benzin,mercedes_benz,nein,22041
2016-03-06 23:36:24,5290,kombi,2006,automatik,170,passat,150000,11,diesel,volkswagen,nein,59597
2016-03-06 23:36:41,3800,limousine,1996,manuell,116,golf,150000,5,benzin,volkswagen,nein,76879
2016-03-06 23:36:42,10450,kombi,2009,automatik,140,a3,150000,1,diesel,audi,nein,70839
2016-03-06 23:36:43,2250,kleinwagen,2004,manuell,75,twingo,125000,6,benzin,renault,nein,32756
2016-03-06 23:36:54,5450,limousine,2004,manuell,105,golf,150000,5,diesel,volkswagen,nein,40880
2016-03-06 23:36:57,6299,limousine,2011,manuell,87,astra,125000,3,benzin,opel,nein,68799
2016-03-06 23:36:58,6500,kleinwagen,2010,manuell,133,twingo,70000,6,benzin,renault,nein,10369
2016-03-06 23:36:59,14990,kombi,2010,manuell,142,3er,60000,10,diesel,bmw,nein,47137
2016-03-06 23:37:00,600,limousine,1997,manuell,88,3_reihe,150000,3,benzin,mazda,nein,79244
2016-03-06 23:37:02,4700,bus,2005,automatik,150,voyager,150000,9,diesel,chrysler,nein,82178
2016-03-06 23:37:02,2500,kleinwagen,2008,manuell,80,corsa,125000,1,benzin,opel,nein,6408
2016-03-06 23:37:03,8700,coupe,2001,automatik,367,cl,150000,8,benzin,mercedes_benz,nein,85084
2016-03-06 23:37:13,8500,cabrio,1998,manuell,140,z_reihe,70000,3,benzin,bmw,nein,12169
2016-03-06 23:37:14,1490,kleinwagen,2003,manuell,98,almera,150000,3,benzin,nissan,nein,47441
2016-03-06 23:37:16,17890,kombi,2010,manuell,170,a4,150000,3,diesel,audi,nein,85586
2016-03-06 23:37:17,1650,kombi,2004,manuell,136,3_reihe,150000,5,diesel,peugeot,ja,80809
2016-03-06 23:37:18,650,kleinwagen,2001,manuell,54,seicento,150000,6,benzin,fiat,nein,58285
2016-03-06 23:37:18,10199,kombi,2006,automatik,163,3er,150000,9,diesel,bmw,nein,44141
2016-03-06 23:37:20,2800,limousine,2005,manuell,95,colt,150000,2,benzin,mitsubishi,nein,46562
2016-03-06 23:37:20,4995,kombi,2008,manuell,116,ceed,150000,3,diesel,kia,nein,45711
2016-03-06 23:37:21,6000,limousine,2011,manuell,86,fabia,90000,8,benzin,skoda,nein,45357
2016-03-06 23:37:21,2299,limousine,1997,automatik,122,c_klasse,150000,5,benzin,mercedes_benz,ja,22335
2016-03-06 23:37:22,4900,bus,2000,manuell,116,transporter,150000,12,cng,volkswagen,nein,68165
2016-03-06 23:37:22,5600,cabrio,2007,manuell,125,tigra,100000,1,benzin,opel,nein,49828
2016-03-06 23:37:33,2000,kleinwagen,2002,automatik,54,fortwo,80000,7,benzin,smart,nein,52355
2016-03-06 23:37:34,6299,kombi,2007,manuell,140,passat,150000,12,diesel,volkswagen,nein,30655
2016-03-06 23:37:35,3450,kleinwagen,2005,manuell,75,fox,150000,9,benzin,volkswagen,nein,45257
2016-03-06 23:37:39,14500,suv,2007,manuell,177,x_reihe,150000,11,diesel,bmw,nein,26125
2016-03-06 23:37:40,8700,bus,2008,manuell,125,c_max,80000,0,benzin,ford,nein,54424
2016-03-06 23:37:41,1860,kombi,2005,manuell,101,astra,150000,11,diesel,opel,ja,49509
2016-03-06 23:37:42,999,kleinwagen,1999,manuell,50,arosa,150000,9,benzin,seat,nein,46145
2016-03-06 23:37:42,18000,suv,2008,automatik,177,x_reihe,100000,10,diesel,bmw,nein,74599
2016-03-06 23:37:52,6000,limousine,2006,manuell,116,passat,125000,6,benzin,volkswagen,nein,31135
2016-03-06 23:37:53,7777,limousine,2006,automatik,224,a6,150000,2,diesel,audi,nein,52351
2016-03-06 23:37:55,999,kombi,1998,manuell,90,golf,150000,9,diesel,volkswagen,nein,3096
2016-03-06 23:37:57,6200,kleinwagen,2011,manuell,87,corsa,70000,11,benzin,opel,nein,73730
2016-03-06 23:37:58,899,kleinwagen,2001,manuell,60,corsa,150000,6,benzin,opel,nein,6686
2016-03-06 23:37:59,7200,limousine,2000,manuell,209,andere,150000,3,benzin,audi,nein,91320
2016-03-06 23:37:59,600,kleinwagen,1998,manuell,90,golf,150000,11,diesel,volkswagen,ja,75387
2016-03-06 23:38:00,6850,limousine,2003,manuell,150,e_klasse,150000,5,diesel,mercedes_benz,nein,58762
2016-03-06 23:38:00,2700,limousine,1996,manuell,150,a6,150000,10,lpg,audi,nein,46149
2016-03-06 23:38:01,0,kleinwagen,1999,manuell,101,golf,150000,4,benzin,volkswagen,nein,1744
2016-03-06 23:38:11,8199,kombi,2010,manuell,105,golf,150000,11,diesel,volkswagen,nein,88457
2016-03-06 23:38:12,800,kleinwagen,1998,manuell,50,polo,150000,0,benzin,volkswagen,nein,28790
2016-03-06 23:38:13,8099,andere,2006,manuell,109,andere,125000,12,diesel,mercedes_benz,nein,1662
2016-03-06 23:38:31,990,bus,1997,manuell,121,andere,150000,2,benzin,peugeot,nein,38315
2016-03-06 23:38:35,950,limousine,1991,manuell,136,vectra,90000,11,benzin,opel,nein,60486
2016-03-06 23:38:36,1300,kleinwagen,2000,manuell,68,yaris,150000,5,benzin,toyota,nein,46147
2016-03-06 23:38:36,1000,limousine,1991,manuell,97,andere,150000,3,benzin,chrysler,nein,8468
2016-03-06 23:38:37,19500,coupe,2010,automatik,306,3er,150000,4,benzin,bmw,nein,71093
2016-03-06 23:38:37,18500,bus,2012,manuell,140,touran,50000,4,diesel,volkswagen,nein,90402
2016-03-06 23:38:38,7200,cabrio,2010,automatik,71,fortwo,50000,7,benzin,smart,nein,20253
2016-03-06 23:38:39,3494,kombi,2005,manuell,105,astra,150000,9,benzin,opel,nein,45884
2016-03-06 23:38:40,250,coupe,1997,manuell,90,megane,150000,3,benzin,renault,nein,45899
2016-03-06 23:38:53,8400,limousine,2011,manuell,116,astra,90000,10,benzin,opel,nein,33611
2016-03-06 23:38:53,2999,cabrio,1994,manuell,150,3er,150000,1,benzin,bmw,nein,84085
2016-03-06 23:38:58,850,limousine,1997,manuell,90,civic,150000,6,benzin,honda,nein,36251
2016-03-06 23:38:59,12400,bus,2008,automatik,136,andere,150000,7,diesel,volkswagen,nein,83620
2016-03-06 23:38:59,11850,kombi,2009,automatik,197,5er,150000,5,diesel,bmw,nein,71642
2016-03-06 23:39:00,5499,kombi,2007,manuell,80,fabia,80000,12,diesel,skoda,nein,2681
2016-03-06 23:39:09,16990,suv,2007,automatik,232,q7,150000,12,diesel,audi,nein,90425
2016-03-06 23:39:11,15999,bus,2011,manuell,140,alhambra,125000,11,diesel,seat,nein,86697
2016-03-06 23:39:12,4000,limousine,2003,manuell,140,a3,150000,8,diesel,audi,nein,49090
2016-03-06 23:39:13,14995,coupe,2012,manuell,122,scirocco,50000,6,benzin,volkswagen,nein,91083
2016-03-06 23:39:14,1590,kleinwagen,2001,manuell,60,polo,150000,9,benzin,volkswagen,nein,93466
2016-03-06 23:39:15,7490,kombi,2007,manuell,140,mondeo,150000,9,diesel,ford,nein,2689
2016-03-06 23:39:15,7100,kombi,2007,manuell,140,a3,150000,12,diesel,audi,nein,68623
2016-03-06 23:39:17,3999,bus,2004,manuell,116,verso,150000,7,diesel,toyota,nein,41812
2016-03-06 23:39:34,1100,limousine,1998,manuell,75,golf,150000,8,benzin,volkswagen,nein,56288
2016-03-06 23:41:18,10550,limousine,2012,automatik,105,golf,60000,10,benzin,volkswagen,nein,44309
